"site_name","date","year","month","day","doy","temp"
"BARROW",1998-09-26,1998,9,26,"269",2.3
"BARROW",1998-09-27,1998,9,27,"270",2.3
"BARROW",1998-09-28,1998,9,28,"271",0.6
"BARROW",1998-09-29,1998,9,29,"272",0.6
"BARROW",1998-09-30,1998,9,30,"273",-1.1
"BARROW",1998-10-01,1998,10,1,"274",0.1
"BARROW",1998-10-02,1998,10,2,"275",0.6
"BARROW",1998-10-03,1998,10,3,"276",0.7
"BARROW",1998-10-04,1998,10,4,"277",-1.5
"BARROW",1998-10-05,1998,10,5,"278",-1.8
"BARROW",1998-10-06,1998,10,6,"279",-3.3
"BARROW",1998-10-07,1998,10,7,"280",-4.9
"BARROW",1998-10-08,1998,10,8,"281",-2.7
"BARROW",1998-10-09,1998,10,9,"282",0.4
"BARROW",1998-10-10,1998,10,10,"283",-3.6
"BARROW",1998-10-11,1998,10,11,"284",-4.7
"BARROW",1998-10-12,1998,10,12,"285",-0.4
"BARROW",1998-10-13,1998,10,13,"286",0.3
"BARROW",1998-10-14,1998,10,14,"287",-0.5
"BARROW",1998-10-15,1998,10,15,"288",-0.3
"BARROW",1998-10-16,1998,10,16,"289",-1
"BARROW",1998-10-17,1998,10,17,"290",NA
"BARROW",1998-10-18,1998,10,18,"291",-4.1
"BARROW",1998-10-19,1998,10,19,"292",-4.9
"BARROW",1998-10-20,1998,10,20,"293",-5.9
"BARROW",1998-10-21,1998,10,21,"294",-7.2
"BARROW",1998-10-22,1998,10,22,"295",-7.6
"BARROW",1998-10-23,1998,10,23,"296",-8.4
"BARROW",1998-10-24,1998,10,24,"297",-5.4
"BARROW",1998-10-25,1998,10,25,"298",-3.2
"BARROW",1998-10-26,1998,10,26,"299",-2.5
"BARROW",1998-10-27,1998,10,27,"300",-13.4
"BARROW",1998-10-28,1998,10,28,"301",-15.6
"BARROW",1998-10-29,1998,10,29,"302",-6.9
"BARROW",1998-10-30,1998,10,30,"303",-6
"BARROW",1998-10-31,1998,10,31,"304",-7.1
"BARROW",1998-11-01,1998,11,1,"305",-3.7
"BARROW",1998-11-02,1998,11,2,"306",-7
"BARROW",1998-11-03,1998,11,3,"307",-3.9
"BARROW",1998-11-04,1998,11,4,"308",-2.8
"BARROW",1998-11-05,1998,11,5,"309",-3
"BARROW",1998-11-06,1998,11,6,"310",-3.3
"BARROW",1998-11-07,1998,11,7,"311",-3.3
"BARROW",1998-11-08,1998,11,8,"312",-4
"BARROW",1998-11-09,1998,11,9,"313",-5.3
"BARROW",1998-11-10,1998,11,10,"314",-6.4
"BARROW",1998-11-11,1998,11,11,"315",-6.6
"BARROW",1998-11-12,1998,11,12,"316",-7.9
"BARROW",1998-11-13,1998,11,13,"317",-10.5
"BARROW",1998-11-14,1998,11,14,"318",-10.8
"BARROW",1998-11-15,1998,11,15,"319",-9.6
"BARROW",1998-11-16,1998,11,16,"320",-9.8
"BARROW",1998-11-17,1998,11,17,"321",-10.1
"BARROW",1998-11-18,1998,11,18,"322",-12.1
"BARROW",1998-11-19,1998,11,19,"323",-11.6
"BARROW",1998-11-20,1998,11,20,"324",-10.7
"BARROW",1998-11-21,1998,11,21,"325",-16.1
"BARROW",1998-11-22,1998,11,22,"326",-15.5
"BARROW",1998-11-23,1998,11,23,"327",-18.2
"BARROW",1998-11-24,1998,11,24,"328",-21.3
"BARROW",1998-11-25,1998,11,25,"329",-18.2
"BARROW",1998-11-26,1998,11,26,"330",-16.5
"BARROW",1998-11-27,1998,11,27,"331",-14.7
"BARROW",1998-11-28,1998,11,28,"332",-12.8
"BARROW",1998-11-29,1998,11,29,"333",-12.4
"BARROW",1998-11-30,1998,11,30,"334",-14.5
"BARROW",1998-12-01,1998,12,1,"335",-16.2
"BARROW",1998-12-02,1998,12,2,"336",-20.2
"BARROW",1998-12-03,1998,12,3,"337",-18.9
"BARROW",1998-12-04,1998,12,4,"338",-16.5
"BARROW",1998-12-05,1998,12,5,"339",-13.7
"BARROW",1998-12-06,1998,12,6,"340",-13.8
"BARROW",1998-12-07,1998,12,7,"341",-19.8
"BARROW",1998-12-08,1998,12,8,"342",-19.4
"BARROW",1998-12-09,1998,12,9,"343",-18
"BARROW",1998-12-10,1998,12,10,"344",-26.7
"BARROW",1998-12-11,1998,12,11,"345",-21.6
"BARROW",1998-12-12,1998,12,12,"346",-33.6
"BARROW",1998-12-13,1998,12,13,"347",-31.4
"BARROW",1998-12-14,1998,12,14,"348",-28.6
"BARROW",1998-12-15,1998,12,15,"349",-28.8
"BARROW",1998-12-16,1998,12,16,"350",-32.8
"BARROW",1998-12-17,1998,12,17,"351",-28.8
"BARROW",1998-12-18,1998,12,18,"352",-16.3
"BARROW",1998-12-19,1998,12,19,"353",-6.8
"BARROW",1998-12-20,1998,12,20,"354",-6.8
"BARROW",1998-12-21,1998,12,21,"355",-7.9
"BARROW",1998-12-22,1998,12,22,"356",-4.4
"BARROW",1998-12-23,1998,12,23,"357",-13.9
"BARROW",1998-12-24,1998,12,24,"358",-21.1
"BARROW",1998-12-25,1998,12,25,"359",-16
"BARROW",1998-12-26,1998,12,26,"360",-20.6
"BARROW",1998-12-27,1998,12,27,"361",-20.8
"BARROW",1998-12-28,1998,12,28,"362",-28.6
"BARROW",1998-12-29,1998,12,29,"363",-28.8
"BARROW",1998-12-30,1998,12,30,"364",-22.6
"BARROW",1998-12-31,1998,12,31,"365",-23.5
"BARROW",1999-01-01,1999,1,1,"001",-26.7
"BARROW",1999-01-02,1999,1,2,"002",-22.1
"BARROW",1999-01-03,1999,1,3,"003",-23
"BARROW",1999-01-04,1999,1,4,"004",-22.9
"BARROW",1999-01-05,1999,1,5,"005",-24.9
"BARROW",1999-01-06,1999,1,6,"006",-28.8
"BARROW",1999-01-07,1999,1,7,"007",-27
"BARROW",1999-01-08,1999,1,8,"008",-33.1
"BARROW",1999-01-09,1999,1,9,"009",-35.2
"BARROW",1999-01-10,1999,1,10,"010",NA
"BARROW",1999-01-11,1999,1,11,"011",-23.4
"BARROW",1999-01-12,1999,1,12,"012",-28.8
"BARROW",1999-01-13,1999,1,13,"013",-26
"BARROW",1999-01-14,1999,1,14,"014",-23
"BARROW",1999-01-15,1999,1,15,"015",-20.7
"BARROW",1999-01-16,1999,1,16,"016",-21.5
"BARROW",1999-01-17,1999,1,17,"017",-28.9
"BARROW",1999-01-18,1999,1,18,"018",-32.8
"BARROW",1999-01-19,1999,1,19,"019",-39.6
"BARROW",1999-01-20,1999,1,20,"020",NA
"BARROW",1999-01-21,1999,1,21,"021",NA
"BARROW",1999-01-22,1999,1,22,"022",-34.7
"BARROW",1999-01-23,1999,1,23,"023",-21.2
"BARROW",1999-01-24,1999,1,24,"024",-18.1
"BARROW",1999-01-25,1999,1,25,"025",-31.5
"BARROW",1999-01-26,1999,1,26,"026",-32.3
"BARROW",1999-01-27,1999,1,27,"027",-37.3
"BARROW",1999-01-28,1999,1,28,"028",-33.1
"BARROW",1999-01-29,1999,1,29,"029",-33.2
"BARROW",1999-01-30,1999,1,30,"030",-37.8
"BARROW",1999-01-31,1999,1,31,"031",-36.2
"BARROW",1999-02-01,1999,2,1,"032",-29.7
"BARROW",1999-02-02,1999,2,2,"033",-27.6
"BARROW",1999-02-03,1999,2,3,"034",-29.9
"BARROW",1999-02-04,1999,2,4,"035",-32
"BARROW",1999-02-05,1999,2,5,"036",-30.4
"BARROW",1999-02-06,1999,2,6,"037",-33.5
"BARROW",1999-02-07,1999,2,7,"038",-36.4
"BARROW",1999-02-08,1999,2,8,"039",NA
"BARROW",1999-02-09,1999,2,9,"040",-39.2
"BARROW",1999-02-10,1999,2,10,"041",NA
"BARROW",1999-02-11,1999,2,11,"042",-30.7
"BARROW",1999-02-12,1999,2,12,"043",-23.6
"BARROW",1999-02-13,1999,2,13,"044",-20
"BARROW",1999-02-14,1999,2,14,"045",-20.6
"BARROW",1999-02-15,1999,2,15,"046",-21.7
"BARROW",1999-02-16,1999,2,16,"047",-22
"BARROW",1999-02-17,1999,2,17,"048",-22.4
"BARROW",1999-02-18,1999,2,18,"049",-19.4
"BARROW",1999-02-19,1999,2,19,"050",-17.4
"BARROW",1999-02-20,1999,2,20,"051",-19.2
"BARROW",1999-02-21,1999,2,21,"052",-20.4
"BARROW",1999-02-22,1999,2,22,"053",-19.7
"BARROW",1999-02-23,1999,2,23,"054",-21
"BARROW",1999-02-24,1999,2,24,"055",-20.6
"BARROW",1999-02-25,1999,2,25,"056",-22.9
"BARROW",1999-02-26,1999,2,26,"057",-23.5
"BARROW",1999-02-27,1999,2,27,"058",-24.9
"BARROW",1999-02-28,1999,2,28,"059",-24.4
"BARROW",1999-03-01,1999,3,1,"060",-28.1
"BARROW",1999-03-02,1999,3,2,"061",-30.1
"BARROW",1999-03-03,1999,3,3,"062",-30.6
"BARROW",1999-03-04,1999,3,4,"063",-23.9
"BARROW",1999-03-05,1999,3,5,"064",-20.2
"BARROW",1999-03-06,1999,3,6,"065",-24.2
"BARROW",1999-03-07,1999,3,7,"066",-25.7
"BARROW",1999-03-08,1999,3,8,"067",-32.3
"BARROW",1999-03-09,1999,3,9,"068",-35.1
"BARROW",1999-03-10,1999,3,10,"069",-39.9
"BARROW",1999-03-11,1999,3,11,"070",-37.6
"BARROW",1999-03-12,1999,3,12,"071",-29.9
"BARROW",1999-03-13,1999,3,13,"072",-28.5
"BARROW",1999-03-14,1999,3,14,"073",-27.4
"BARROW",1999-03-15,1999,3,15,"074",-23.6
"BARROW",1999-03-16,1999,3,16,"075",-21.8
"BARROW",1999-03-17,1999,3,17,"076",-26.1
"BARROW",1999-03-18,1999,3,18,"077",-28.5
"BARROW",1999-03-19,1999,3,19,"078",-24.2
"BARROW",1999-03-20,1999,3,20,"079",-25.5
"BARROW",1999-03-21,1999,3,21,"080",-25.8
"BARROW",1999-03-22,1999,3,22,"081",-24.4
"BARROW",1999-03-23,1999,3,23,"082",-21.8
"BARROW",1999-03-24,1999,3,24,"083",NA
"BARROW",1999-03-25,1999,3,25,"084",NA
"BARROW",1999-03-26,1999,3,26,"085",NA
"BARROW",1999-03-27,1999,3,27,"086",-29.1
"BARROW",1999-03-28,1999,3,28,"087",-30.6
"BARROW",1999-03-29,1999,3,29,"088",-29.8
"BARROW",1999-03-30,1999,3,30,"089",-28.2
"BARROW",1999-03-31,1999,3,31,"090",-28.4
"BARROW",1999-04-01,1999,4,1,"091",-26.4
"BARROW",1999-04-02,1999,4,2,"092",-23.4
"BARROW",1999-04-03,1999,4,3,"093",-22.8
"BARROW",1999-04-04,1999,4,4,"094",-26.4
"BARROW",1999-04-05,1999,4,5,"095",-19.7
"BARROW",1999-04-06,1999,4,6,"096",-19.6
"BARROW",1999-04-07,1999,4,7,"097",-15.7
"BARROW",1999-04-08,1999,4,8,"098",-16.7
"BARROW",1999-04-09,1999,4,9,"099",-18.9
"BARROW",1999-04-10,1999,4,10,"100",-23.6
"BARROW",1999-04-11,1999,4,11,"101",-24.2
"BARROW",1999-04-12,1999,4,12,"102",-25.6
"BARROW",1999-04-13,1999,4,13,"103",-25
"BARROW",1999-04-14,1999,4,14,"104",-27.1
"BARROW",1999-04-15,1999,4,15,"105",-24.5
"BARROW",1999-04-16,1999,4,16,"106",-19.9
"BARROW",1999-04-17,1999,4,17,"107",-15.4
"BARROW",1999-04-18,1999,4,18,"108",-11.8
"BARROW",1999-04-19,1999,4,19,"109",-17.7
"BARROW",1999-04-20,1999,4,20,"110",-15.6
"BARROW",1999-04-21,1999,4,21,"111",-17.4
"BARROW",1999-04-22,1999,4,22,"112",-20
"BARROW",1999-04-23,1999,4,23,"113",-18.7
"BARROW",1999-04-24,1999,4,24,"114",-19.8
"BARROW",1999-04-25,1999,4,25,"115",-20.8
"BARROW",1999-04-26,1999,4,26,"116",-21
"BARROW",1999-04-27,1999,4,27,"117",-19.7
"BARROW",1999-04-28,1999,4,28,"118",-17.9
"BARROW",1999-04-29,1999,4,29,"119",-15.9
"BARROW",1999-04-30,1999,4,30,"120",-9
"BARROW",1999-05-01,1999,5,1,"121",-8.7
"BARROW",1999-05-02,1999,5,2,"122",-7.2
"BARROW",1999-05-03,1999,5,3,"123",-11.7
"BARROW",1999-05-04,1999,5,4,"124",-13.6
"BARROW",1999-05-05,1999,5,5,"125",-12.9
"BARROW",1999-05-06,1999,5,6,"126",-7.6
"BARROW",1999-05-07,1999,5,7,"127",-7.5
"BARROW",1999-05-08,1999,5,8,"128",-8.5
"BARROW",1999-05-09,1999,5,9,"129",-6.8
"BARROW",1999-05-10,1999,5,10,"130",-5.9
"BARROW",1999-05-11,1999,5,11,"131",-4
"BARROW",1999-05-12,1999,5,12,"132",-3.6
"BARROW",1999-05-13,1999,5,13,"133",-3.7
"BARROW",1999-05-14,1999,5,14,"134",-2.7
"BARROW",1999-05-15,1999,5,15,"135",-2.7
"BARROW",1999-05-16,1999,5,16,"136",-5.3
"BARROW",1999-05-17,1999,5,17,"137",-6.9
"BARROW",1999-05-18,1999,5,18,"138",-7.5
"BARROW",1999-05-19,1999,5,19,"139",-7.7
"BARROW",1999-05-20,1999,5,20,"140",-6.3
"BARROW",1999-05-21,1999,5,21,"141",-6.9
"BARROW",1999-05-22,1999,5,22,"142",-7.3
"BARROW",1999-05-23,1999,5,23,"143",-5
"BARROW",1999-05-24,1999,5,24,"144",-4.7
"BARROW",1999-05-25,1999,5,25,"145",-5
"BARROW",1999-05-26,1999,5,26,"146",-5
"BARROW",1999-05-27,1999,5,27,"147",-4.5
"BARROW",1999-05-28,1999,5,28,"148",-2.7
"BARROW",1999-05-29,1999,5,29,"149",-1.2
"BARROW",1999-05-30,1999,5,30,"150",-1.2
"BARROW",1999-05-31,1999,5,31,"151",-1.3
"BARROW",1999-06-01,1999,6,1,"152",-0.9
"BARROW",1999-06-02,1999,6,2,"153",NA
"BARROW",1999-06-03,1999,6,3,"154",-0.5
"BARROW",1999-06-04,1999,6,4,"155",-1.8
"BARROW",1999-06-05,1999,6,5,"156",-3.2
"BARROW",1999-06-06,1999,6,6,"157",-1.9
"BARROW",1999-06-07,1999,6,7,"158",-4.3
"BARROW",1999-06-08,1999,6,8,"159",-1.3
"BARROW",1999-06-09,1999,6,9,"160",-0.3
"BARROW",1999-06-10,1999,6,10,"161",-0.2
"BARROW",1999-06-11,1999,6,11,"162",0.5
"BARROW",1999-06-12,1999,6,12,"163",1.3
"BARROW",1999-06-13,1999,6,13,"164",1.8
"BARROW",1999-06-14,1999,6,14,"165",1.9
"BARROW",1999-06-15,1999,6,15,"166",3
"BARROW",1999-06-16,1999,6,16,"167",1.7
"BARROW",1999-06-17,1999,6,17,"168",0.4
"BARROW",1999-06-18,1999,6,18,"169",0.3
"BARROW",1999-06-19,1999,6,19,"170",-0.6
"BARROW",1999-06-20,1999,6,20,"171",-0.3
"BARROW",1999-06-21,1999,6,21,"172",-0.7
"BARROW",1999-06-22,1999,6,22,"173",0.8
"BARROW",1999-06-23,1999,6,23,"174",1.3
"BARROW",1999-06-24,1999,6,24,"175",1.4
"BARROW",1999-06-25,1999,6,25,"176",1.6
"BARROW",1999-06-26,1999,6,26,"177",2.9
"BARROW",1999-06-27,1999,6,27,"178",0.2
"BARROW",1999-06-28,1999,6,28,"179",0.5
"BARROW",1999-06-29,1999,6,29,"180",-0.4
"BARROW",1999-06-30,1999,6,30,"181",1.4
"BARROW",1999-07-01,1999,7,1,"182",5.5
"BARROW",1999-07-02,1999,7,2,"183",7
"BARROW",1999-07-03,1999,7,3,"184",5.9
"BARROW",1999-07-04,1999,7,4,"185",6
"BARROW",1999-07-05,1999,7,5,"186",8
"BARROW",1999-07-06,1999,7,6,"187",0.6
"BARROW",1999-07-07,1999,7,7,"188",3.1
"BARROW",1999-07-08,1999,7,8,"189",7.6
"BARROW",1999-07-09,1999,7,9,"190",5.9
"BARROW",1999-07-10,1999,7,10,"191",2.8
"BARROW",1999-07-11,1999,7,11,"192",2.7
"BARROW",1999-07-12,1999,7,12,"193",4.5
"BARROW",1999-07-13,1999,7,13,"194",5.4
"BARROW",1999-07-14,1999,7,14,"195",7.1
"BARROW",1999-07-15,1999,7,15,"196",10.1
"BARROW",1999-07-16,1999,7,16,"197",10.1
"BARROW",1999-07-17,1999,7,17,"198",6.6
"BARROW",1999-07-18,1999,7,18,"199",5.2
"BARROW",1999-07-19,1999,7,19,"200",4.1
"BARROW",1999-07-20,1999,7,20,"201",3.6
"BARROW",1999-07-21,1999,7,21,"202",1.4
"BARROW",1999-07-22,1999,7,22,"203",0.9
"BARROW",1999-07-23,1999,7,23,"204",0.3
"BARROW",1999-07-24,1999,7,24,"205",-0.1
"BARROW",1999-07-25,1999,7,25,"206",1.3
"BARROW",1999-07-26,1999,7,26,"207",1.1
"BARROW",1999-07-27,1999,7,27,"208",0.5
"BARROW",1999-07-28,1999,7,28,"209",0.3
"BARROW",1999-07-29,1999,7,29,"210",0.5
"BARROW",1999-07-30,1999,7,30,"211",1.3
"BARROW",1999-07-31,1999,7,31,"212",1.7
"BARROW",1999-08-01,1999,8,1,"213",7.9
"BARROW",1999-08-02,1999,8,2,"214",7.4
"BARROW",1999-08-03,1999,8,3,"215",8.8
"BARROW",1999-08-04,1999,8,4,"216",4.7
"BARROW",1999-08-05,1999,8,5,"217",6.1
"BARROW",1999-08-06,1999,8,6,"218",7.6
"BARROW",1999-08-07,1999,8,7,"219",5.1
"BARROW",1999-08-08,1999,8,8,"220",3.7
"BARROW",1999-08-09,1999,8,9,"221",5.3
"BARROW",1999-08-10,1999,8,10,"222",4
"BARROW",1999-08-11,1999,8,11,"223",6.1
"BARROW",1999-08-12,1999,8,12,"224",7.7
"BARROW",1999-08-13,1999,8,13,"225",4.4
"BARROW",1999-08-14,1999,8,14,"226",7.1
"BARROW",1999-08-15,1999,8,15,"227",7.9
"BARROW",1999-08-16,1999,8,16,"228",7.5
"BARROW",1999-08-17,1999,8,17,"229",7.3
"BARROW",1999-08-18,1999,8,18,"230",4
"BARROW",1999-08-19,1999,8,19,"231",-38.7
"BARROW",1999-08-20,1999,8,20,"232",2
"BARROW",1999-08-21,1999,8,21,"233",1.9
"BARROW",1999-08-22,1999,8,22,"234",1.8
"BARROW",1999-08-23,1999,8,23,"235",1.9
"BARROW",1999-08-24,1999,8,24,"236",1
"BARROW",1999-08-25,1999,8,25,"237",2.8
"BARROW",1999-08-26,1999,8,26,"238",5.2
"BARROW",1999-08-27,1999,8,27,"239",2.3
"BARROW",1999-08-28,1999,8,28,"240",0.4
"BARROW",1999-08-29,1999,8,29,"241",0.1
"BARROW",1999-08-30,1999,8,30,"242",0.2
"BARROW",1999-08-31,1999,8,31,"243",2.6
"BARROW",1999-09-01,1999,9,1,"244",2.4
"BARROW",1999-09-02,1999,9,2,"245",1.2
"BARROW",1999-09-03,1999,9,3,"246",4.1
"BARROW",1999-09-04,1999,9,4,"247",1.9
"BARROW",1999-09-05,1999,9,5,"248",2.8
"BARROW",1999-09-06,1999,9,6,"249",2
"BARROW",1999-09-07,1999,9,7,"250",1.8
"BARROW",1999-09-08,1999,9,8,"251",2.4
"BARROW",1999-09-09,1999,9,9,"252",4.2
"BARROW",1999-09-10,1999,9,10,"253",1.7
"BARROW",1999-09-11,1999,9,11,"254",2.6
"BARROW",1999-09-12,1999,9,12,"255",0
"BARROW",1999-09-13,1999,9,13,"256",-0.2
"BARROW",1999-09-14,1999,9,14,"257",-0.2
"BARROW",1999-09-15,1999,9,15,"258",0.3
"BARROW",1999-09-16,1999,9,16,"259",-0.3
"BARROW",1999-09-17,1999,9,17,"260",-0.2
"BARROW",1999-09-18,1999,9,18,"261",-0.4
"BARROW",1999-09-19,1999,9,19,"262",-0.4
"BARROW",1999-09-20,1999,9,20,"263",1
"BARROW",1999-09-21,1999,9,21,"264",0.8
"BARROW",1999-09-22,1999,9,22,"265",0.4
"BARROW",1999-09-23,1999,9,23,"266",0.2
"BARROW",1999-09-24,1999,9,24,"267",-0.3
"BARROW",1999-09-25,1999,9,25,"268",-1.4
"BARROW",1999-09-26,1999,9,26,"269",-1.2
"BARROW",1999-09-27,1999,9,27,"270",-2.2
"BARROW",1999-09-28,1999,9,28,"271",-2.8
"BARROW",1999-09-29,1999,9,29,"272",-2.8
"BARROW",1999-09-30,1999,9,30,"273",-4.2
"BARROW",1999-10-01,1999,10,1,"274",-1.6
"BARROW",1999-10-02,1999,10,2,"275",-1
"BARROW",1999-10-03,1999,10,3,"276",-1.5
"BARROW",1999-10-04,1999,10,4,"277",-2.2
"BARROW",1999-10-05,1999,10,5,"278",-2.7
"BARROW",1999-10-06,1999,10,6,"279",-2
"BARROW",1999-10-07,1999,10,7,"280",-2.9
"BARROW",1999-10-08,1999,10,8,"281",-2.1
"BARROW",1999-10-09,1999,10,9,"282",-3.7
"BARROW",1999-10-10,1999,10,10,"283",-5.5
"BARROW",1999-10-11,1999,10,11,"284",-5.7
"BARROW",1999-10-12,1999,10,12,"285",-8.2
"BARROW",1999-10-13,1999,10,13,"286",-8.3
"BARROW",1999-10-14,1999,10,14,"287",-9.7
"BARROW",1999-10-15,1999,10,15,"288",-10.5
"BARROW",1999-10-16,1999,10,16,"289",-10.7
"BARROW",1999-10-17,1999,10,17,"290",-10.8
"BARROW",1999-10-18,1999,10,18,"291",-8.6
"BARROW",1999-10-19,1999,10,19,"292",-8.3
"BARROW",1999-10-20,1999,10,20,"293",-10.1
"BARROW",1999-10-21,1999,10,21,"294",-9.4
"BARROW",1999-10-22,1999,10,22,"295",-10
"BARROW",1999-10-23,1999,10,23,"296",-10.6
"BARROW",1999-10-24,1999,10,24,"297",-12.6
"BARROW",1999-10-25,1999,10,25,"298",-11.6
"BARROW",1999-10-26,1999,10,26,"299",-11.8
"BARROW",1999-10-27,1999,10,27,"300",-12.8
"BARROW",1999-10-28,1999,10,28,"301",-11.2
"BARROW",1999-10-29,1999,10,29,"302",-11.4
"BARROW",1999-10-30,1999,10,30,"303",-12.3
"BARROW",1999-10-31,1999,10,31,"304",-16.2
"BARROW",1999-11-01,1999,11,1,"305",-18.4
"BARROW",1999-11-02,1999,11,2,"306",-18.5
"BARROW",1999-11-03,1999,11,3,"307",-21.1
"BARROW",1999-11-04,1999,11,4,"308",-26
"BARROW",1999-11-05,1999,11,5,"309",-24.1
"BARROW",1999-11-06,1999,11,6,"310",-19.8
"BARROW",1999-11-07,1999,11,7,"311",-17.8
"BARROW",1999-11-08,1999,11,8,"312",-17.6
"BARROW",1999-11-09,1999,11,9,"313",-18.3
"BARROW",1999-11-10,1999,11,10,"314",-22.2
"BARROW",1999-11-11,1999,11,11,"315",-24.1
"BARROW",1999-11-12,1999,11,12,"316",-23.9
"BARROW",1999-11-13,1999,11,13,"317",-15.2
"BARROW",1999-11-14,1999,11,14,"318",-20.9
"BARROW",1999-11-15,1999,11,15,"319",-26.7
"BARROW",1999-11-16,1999,11,16,"320",-20.2
"BARROW",1999-11-17,1999,11,17,"321",-13.3
"BARROW",1999-11-18,1999,11,18,"322",-13
"BARROW",1999-11-19,1999,11,19,"323",-12
"BARROW",1999-11-20,1999,11,20,"324",-13
"BARROW",1999-11-21,1999,11,21,"325",-14.7
"BARROW",1999-11-22,1999,11,22,"326",-13.8
"BARROW",1999-11-23,1999,11,23,"327",-19.1
"BARROW",1999-11-24,1999,11,24,"328",-17.2
"BARROW",1999-11-25,1999,11,25,"329",-15.3
"BARROW",1999-11-26,1999,11,26,"330",-16.7
"BARROW",1999-11-27,1999,11,27,"331",-19.7
"BARROW",1999-11-28,1999,11,28,"332",-21.6
"BARROW",1999-11-29,1999,11,29,"333",-21.2
"BARROW",1999-11-30,1999,11,30,"334",-21.5
"BARROW",1999-12-01,1999,12,1,"335",-22.3
"BARROW",1999-12-02,1999,12,2,"336",-23.9
"BARROW",1999-12-03,1999,12,3,"337",-25.4
"BARROW",1999-12-04,1999,12,4,"338",-22.4
"BARROW",1999-12-05,1999,12,5,"339",-22.4
"BARROW",1999-12-06,1999,12,6,"340",-25.7
"BARROW",1999-12-07,1999,12,7,"341",-27.6
"BARROW",1999-12-08,1999,12,8,"342",-28.6
"BARROW",1999-12-09,1999,12,9,"343",-27.6
"BARROW",1999-12-10,1999,12,10,"344",-28.1
"BARROW",1999-12-11,1999,12,11,"345",-35.2
"BARROW",1999-12-12,1999,12,12,"346",-31.5
"BARROW",1999-12-13,1999,12,13,"347",-28.4
"BARROW",1999-12-14,1999,12,14,"348",-27.1
"BARROW",1999-12-15,1999,12,15,"349",-29.5
"BARROW",1999-12-16,1999,12,16,"350",-29.6
"BARROW",1999-12-17,1999,12,17,"351",-28.9
"BARROW",1999-12-18,1999,12,18,"352",-28.8
"BARROW",1999-12-19,1999,12,19,"353",-30.8
"BARROW",1999-12-20,1999,12,20,"354",-26.4
"BARROW",1999-12-21,1999,12,21,"355",-22.9
"BARROW",1999-12-22,1999,12,22,"356",-24.9
"BARROW",1999-12-23,1999,12,23,"357",-22.7
"BARROW",1999-12-24,1999,12,24,"358",-26.6
"BARROW",1999-12-25,1999,12,25,"359",-29.8
"BARROW",1999-12-26,1999,12,26,"360",-28.7
"BARROW",1999-12-27,1999,12,27,"361",-30.7
"BARROW",1999-12-28,1999,12,28,"362",-34.4
"BARROW",1999-12-29,1999,12,29,"363",-31.1
"BARROW",1999-12-30,1999,12,30,"364",-26.8
"BARROW",1999-12-31,1999,12,31,"365",-26.8
"BARROW",2000-01-01,2000,1,1,"001",-26.5
"BARROW",2000-01-02,2000,1,2,"002",-23.6
"BARROW",2000-01-03,2000,1,3,"003",-26.4
"BARROW",2000-01-04,2000,1,4,"004",-26.8
"BARROW",2000-01-05,2000,1,5,"005",-20.7
"BARROW",2000-01-06,2000,1,6,"006",-21.1
"BARROW",2000-01-07,2000,1,7,"007",-22.4
"BARROW",2000-01-08,2000,1,8,"008",-21.4
"BARROW",2000-01-09,2000,1,9,"009",-18.5
"BARROW",2000-01-10,2000,1,10,"010",-20.7
"BARROW",2000-01-11,2000,1,11,"011",-26.7
"BARROW",2000-01-12,2000,1,12,"012",-25.7
"BARROW",2000-01-13,2000,1,13,"013",-27.6
"BARROW",2000-01-14,2000,1,14,"014",-15.6
"BARROW",2000-01-15,2000,1,15,"015",-24.4
"BARROW",2000-01-16,2000,1,16,"016",-29.7
"BARROW",2000-01-17,2000,1,17,"017",-33.9
"BARROW",2000-01-18,2000,1,18,"018",-30.9
"BARROW",2000-01-19,2000,1,19,"019",-26.8
"BARROW",2000-01-20,2000,1,20,"020",-28.3
"BARROW",2000-01-21,2000,1,21,"021",-32.4
"BARROW",2000-01-22,2000,1,22,"022",-26.9
"BARROW",2000-01-23,2000,1,23,"023",-29.8
"BARROW",2000-01-24,2000,1,24,"024",-23.5
"BARROW",2000-01-25,2000,1,25,"025",-24.4
"BARROW",2000-01-26,2000,1,26,"026",-22.8
"BARROW",2000-01-27,2000,1,27,"027",-20.2
"BARROW",2000-01-28,2000,1,28,"028",-22.4
"BARROW",2000-01-29,2000,1,29,"029",NA
"BARROW",2000-01-30,2000,1,30,"030",NA
"BARROW",2000-01-31,2000,1,31,"031",-37.7
"BARROW",2000-02-01,2000,2,1,"032",-31.2
"BARROW",2000-02-02,2000,2,2,"033",-38.8
"BARROW",2000-02-03,2000,2,3,"034",-31.1
"BARROW",2000-02-04,2000,2,4,"035",-25.8
"BARROW",2000-02-05,2000,2,5,"036",-19.2
"BARROW",2000-02-06,2000,2,6,"037",-24.5
"BARROW",2000-02-07,2000,2,7,"038",-22.9
"BARROW",2000-02-08,2000,2,8,"039",-28.8
"BARROW",2000-02-09,2000,2,9,"040",-26.3
"BARROW",2000-02-10,2000,2,10,"041",-25
"BARROW",2000-02-11,2000,2,11,"042",-16.1
"BARROW",2000-02-12,2000,2,12,"043",NA
"BARROW",2000-02-13,2000,2,13,"044",-15.9
